userId,recommendedItemId,rank
674947025087085832,-8208801367848627943,2
674947025087085832,-1297580205670251233,3
674947025087085832,8586403905004879205,4
674947025087085832,880612740433495828,5
692689608292948411,1469580151036142903,1
692689608292948411,3367026768872537336,2
692689608292948411,-133139342397538859,3
692689608292948411,-6843047699859121724,4
692689608292948411,-6783772548752091658,5
692872584674355244,1734266821019430183,1
692872584674355244,6850500272809381909,2
692872584674355244,-4460374799273064357,3
692872584674355244,-3662111110237135231,4
692872584674355244,-8159730897893673528,5
693665567872370395,7507067965574797372,1
693665567872370395,2581138407738454418,2
693665567872370395,-133139342397538859,3
693665567872370395,-4029704725707465084,4
693665567872370395,1469580151036142903,5
701021893037319987,-4029704725707465084,1
701021893037319987,-6783772548752091658,2
701021893037319987,-1297580205670251233,3
701021893037319987,6044362651232258738,4
701021893037319987,-8208801367848627943,5
712216333942199028,5238119115012015307,1
712216333942199028,3149164017776669829,2
712216333942199028,-1633984990770981161,3
712216333942199028,8118799783881928573,4
712216333942199028,5293701842202310496,5
712677817405323177,-6783772548752091658,1
712677817405323177,8224860111193157980,2
712677817405323177,-133139342397538859,3
712677817405323177,6044362651232258738,4
712677817405323177,-1297580205670251233,5
746283912829082877,8224860111193157980,1
746283912829082877,-4029704725707465084,2
746283912829082877,8586403905004879205,3
746283912829082877,-6783772548752091658,4
746283912829082877,880612740433495828,5
753510015812479546,1012456848389051365,1
753510015812479546,-5039153034159656707,2
753510015812479546,-6643406494673362190,3
753510015812479546,-170687954910264210,4
753510015812479546,4313871021753084020,5
753551422329466662,-2358756719610361882,1
753551422329466662,-5488842573681626972,2
753551422329466662,4105873627900556540,3
753551422329466662,5658521282502533116,4
753551422329466662,7087600436874507849,5
760703210503201263,-4029704725707465084,1
760703210503201263,-133139342397538859,2
760703210503201263,-6783772548752091658,3
760703210503201263,8224860111193157980,4
760703210503201263,943818026930898372,5
762293582798342316,9175693555063886126,1
762293582798342316,-6829454835237183038,2
762293582798342316,1469580151036142903,3
762293582798342316,-5690023155612846030,4
762293582798342316,-2447632164766022033,5
767930535033985534,-7564569805639737618,1
767930535033985534,-6076367233589223323,2
767930535033985534,6620060201676471218,3
767930535033985534,-387651900461462767,4
767930535033985534,-2708021095252721995,5
781132119141619887,7507067965574797372,1
781132119141619887,1469580151036142903,2
781132119141619887,-8627051188605351707,3
781132119141619887,-3040610224044779845,4
781132119141619887,-4029704725707465084,5
782574897116966534,4105873627900556540,1
782574897116966534,8749720044741011597,2
782574897116966534,-6783772548752091658,3
782574897116966534,-8043889175123948305,4
782574897116966534,-5571606607344218289,5
782843067739729113,-133139342397538859,1
782843067739729113,-6783772548752091658,2
782843067739729113,-4029704725707465084,3
782843067739729113,8224860111193157980,4
782843067739729113,6044362651232258738,5
784021501623342249,-6783772548752091658,1
784021501623342249,1356221992133852808,2
784021501623342249,-2358756719610361882,3
784021501623342249,-8208801367848627943,4
784021501623342249,-4029704725707465084,5
801895594717772308,-8208801367848627943,1
801895594717772308,-6783772548752091658,2
801895594717772308,4259370161044254504,3
801895594717772308,3367026768872537336,4
801895594717772308,2072448887839540892,5
803704643760678589,3367026768872537336,1
803704643760678589,1469580151036142903,2
803704643760678589,-4145260601063545880,3
803704643760678589,-6400214860728938634,4
803704643760678589,-4333957157636611418,5
813951249416003615,-4029704725707465084,1
813951249416003615,-1297580205670251233,2
813951249416003615,-6783772548752091658,3
813951249416003615,943818026930898372,4
813951249416003615,8224860111193157980,5
816623031097334102,-4029704725707465084,1
816623031097334102,1738052593226421681,2
816623031097334102,880612740433495828,3
816623031097334102,-8208801367848627943,4
816623031097334102,-8742648016180281673,5
822144951619061489,-4029704725707465084,1
822144951619061489,-133139342397538859,2
822144951619061489,-1297580205670251233,3
822144951619061489,6044362651232258738,4
822144951619061489,-2358756719610361882,5
828258475830882447,-3040610224044779845,1
828258475830882447,3367026768872537336,2
828258475830882447,-2358756719610361882,3
828258475830882447,4105873627900556540,4
828258475830882447,-6783772548752091658,5
852862045361757752,-9216926795620865886,1
852862045361757752,-4434534460030275781,2
852862045361757752,5162508842577612756,3
852862045361757752,-4029704725707465084,4
852862045361757752,9136323715291453594,5
858237111264601967,1469580151036142903,1
858237111264601967,3660989387512978561,2
858237111264601967,569574447134368517,3
858237111264601967,-6728844082024523434,4
858237111264601967,-4333957157636611418,5
865004478722151014,8224860111193157980,1
865004478722151014,-6783772548752091658,2
865004478722151014,6044362651232258738,3
865004478722151014,-133139342397538859,4
865004478722151014,-8992803137960175254,5
881856221521045800,-6843047699859121724,1
881856221521045800,-6156751702010469220,2
881856221521045800,-4029704725707465084,3
881856221521045800,7507067965574797372,4
881856221521045800,-4333957157636611418,5
884543573245416380,1469580151036142903,1
884543573245416380,-4029704725707465084,2
884543573245416380,-133139342397538859,3
884543573245416380,-7113155163062752691,4
884543573245416380,7507067965574797372,5
899165159624701221,-6783772548752091658,1
899165159624701221,8224860111193157980,2
899165159624701221,6044362651232258738,3
899165159624701221,-133139342397538859,4
899165159624701221,1738052593226421681,5
907221355688076938,-133139342397538859,1
907221355688076938,-4029704725707465084,2
907221355688076938,-8208801367848627943,3
907221355688076938,-6783772548752091658,4
907221355688076938,8224860111193157980,5
908938729693125261,-4029704725707465084,1
908938729693125261,3367026768872537336,2
908938729693125261,7507067965574797372,3
908938729693125261,-6843047699859121724,4
908938729693125261,-6783772548752091658,5
909651159261292691,-5784991738549272379,1
909651159261292691,8224860111193157980,2
909651159261292691,-6783772548752091658,3
909651159261292691,-1297580205670251233,4
909651159261292691,-2358756719610361882,5
913833950286021192,-5014627593450767720,1
913833950286021192,-5283011611531067471,2
913833950286021192,-4463029741564307314,3
913833950286021192,6384824828701919724,4
913833950286021192,2435024834845042614,5
915429212131112741,8224860111193157980,1
915429212131112741,-6783772548752091658,2
915429212131112741,-4029704725707465084,3
915429212131112741,-1297580205670251233,4
915429212131112741,880612740433495828,5
922380381383493357,-3040610224044779845,1
922380381383493357,7507067965574797372,2
922380381383493357,5854206600849997966,3
922380381383493357,-4029704725707465084,4
922380381383493357,3367026768872537336,5
927368592355275427,-3678789633202302491,1
927368592355275427,5395784585257808296,2
927368592355275427,-8632408281960398473,3
927368592355275427,623421554979899217,4
927368592355275427,156889606517612871,5
935513113565522500,9175693555063886126,1
935513113565522500,-6829454835237183038,2
935513113565522500,1469580151036142903,3
935513113565522500,-5690023155612846030,4
935513113565522500,-2447632164766022033,5
940915072677580415,-4029704725707465084,1
940915072677580415,8586403905004879205,2
940915072677580415,8224860111193157980,3
940915072677580415,-6783772548752091658,4
940915072677580415,1738052593226421681,5
948924246990023864,-7681408188643141872,1
948924246990023864,-3170855186954139022,2
948924246990023864,-8142426490949346803,3
948924246990023864,-7627277742224639768,4
948924246990023864,2124033843135988844,5
953707509720613429,-4029704725707465084,1
953707509720613429,-5488842573681626972,2
953707509720613429,-133139342397538859,3
953707509720613429,-1297580205670251233,4
953707509720613429,-5571606607344218289,5
965837901014229373,-6840859460575237450,1
965837901014229373,-6457517220721978,2
965837901014229373,7520301770873472812,3
965837901014229373,3608243634452078989,4
965837901014229373,-3619568065513202846,5
983095443598229476,1469580151036142903,1
983095443598229476,-4029704725707465084,2
983095443598229476,3660989387512978561,3
983095443598229476,-8627051188605351707,4
983095443598229476,-6783772548752091658,5
987030274299018507,-8627051188605351707,1
987030274299018507,569574447134368517,2
987030274299018507,-2402288292108892893,3
987030274299018507,-7113155163062752691,4
987030274299018507,-7294716554902079523,5
989049974880576288,-4029704725707465084,1
989049974880576288,-1297580205670251233,2
989049974880576288,-6783772548752091658,3
989049974880576288,-6843047699859121724,4
989049974880576288,7507067965574797372,5
997469202936578234,-6783772548752091658,1
997469202936578234,7507067965574797372,2
997469202936578234,1469580151036142903,3
997469202936578234,-6843047699859121724,4
997469202936578234,-133139342397538859,5
998688566268269815,-8243488279185272615,1
998688566268269815,5445999759138709405,2
998688566268269815,-7570652411388243006,3
998688566268269815,-7613994611628693820,4
998688566268269815,-9019582414165805420,5
1017339174977034774,-8627051188605351707,1
1017339174977034774,569574447134368517,2
1017339174977034774,-7113155163062752691,3
1017339174977034774,-2402288292108892893,4
1017339174977034774,-4029704725707465084,5
1022806743657391407,2581138407738454418,1
1022806743657391407,-6156751702010469220,2
1022806743657391407,-5148591903395022444,3
1022806743657391407,1469580151036142903,4
1022806743657391407,3367026768872537336,5
1037187242736800310,-6783772548752091658,1
1037187242736800310,8224860111193157980,2
1037187242736800310,6044362651232258738,3
1037187242736800310,-133139342397538859,4
1037187242736800310,-1297580205670251233,5
1049745013582301267,-6783772548752091658,1
1049745013582301267,1469580151036142903,2
1049745013582301267,-1297580205670251233,3
1049745013582301267,-4029704725707465084,4
1049745013582301267,2581138407738454418,5
1052826425441302346,4629488036162962359,1
1052826425441302346,2156244701966673186,2
1052826425441302346,4184543400419595673,3
1052826425441302346,4716135688735489427,4
1052826425441302346,1990052153136096105,5
1056179711361543558,943818026930898372,1
1056179711361543558,1356221992133852808,2
1056179711361543558,-4029704725707465084,3
1056179711361543558,-8518096793350810174,4
1056179711361543558,-8949113594875411859,5
1059826223086140014,-4029704725707465084,1
1059826223086140014,7507067965574797372,2
1059826223086140014,1469580151036142903,3
1059826223086140014,8901449108040307914,4
1059826223086140014,-2069509552243850466,5
1070632260016389736,8224860111193157980,1
1070632260016389736,-6783772548752091658,2
1070632260016389736,-133139342397538859,3
1070632260016389736,-8208801367848627943,4
1070632260016389736,-6843047699859121724,5
1072886587484133150,-6783772548752091658,1
1072886587484133150,1469580151036142903,2
1072886587484133150,8224860111193157980,3
1072886587484133150,-8627051188605351707,4
1072886587484133150,-8208801367848627943,5
1077899085259031463,-4029704725707465084,1
1077899085259031463,-133139342397538859,2
1077899085259031463,-1630229587164086350,3
1077899085259031463,1469580151036142903,4
1077899085259031463,8586403905004879205,5
1085441806335625070,-6843047699859121724,1
1085441806335625070,-3959242148361340089,2
1085441806335625070,-2447632164766022033,3
1085441806335625070,2581138407738454418,4
1085441806335625070,-4029704725707465084,5
1097401149118884075,-6783772548752091658,1
1097401149118884075,8224860111193157980,2
1097401149118884075,-133139342397538859,3
1097401149118884075,-8208801367848627943,4
1097401149118884075,7507067965574797372,5
1104652557829563522,3367026768872537336,1
1104652557829563522,-3040610224044779845,2
1104652557829563522,1469580151036142903,3
1104652557829563522,-4333957157636611418,4
1104652557829563522,-5920475612630001479,5
1106030953585683677,-6778286518036232293,1
1106030953585683677,374352050712569304,2
1106030953585683677,6044362651232258738,3
1106030953585683677,3273084325487543386,4
1106030953585683677,7229629480273331039,5
1116121227607581999,3367026768872537336,1
1116121227607581999,-4029704725707465084,2
1116121227607581999,-6843047699859121724,3
1116121227607581999,-2358756719610361882,4
1116121227607581999,-3040610224044779845,5
1120069409160402054,943818026930898372,1
1120069409160402054,-8208801367848627943,2
1120069409160402054,2072448887839540892,3
1120069409160402054,-2747266787901704910,4
1120069409160402054,-5002383425685129595,5
1142268446511784734,-4029704725707465084,1
1142268446511784734,8224860111193157980,2
1142268446511784734,880612740433495828,3
1142268446511784734,7993526700719577624,4
1142268446511784734,6044362651232258738,5
1163668879480930452,1469580151036142903,1
1163668879480930452,-6156751702010469220,2
1163668879480930452,7507067965574797372,3
1163668879480930452,3367026768872537336,4
1163668879480930452,-2358756719610361882,5
1178253609400958886,3367026768872537336,1
1178253609400958886,-5920475612630001479,2
1178253609400958886,-6843047699859121724,3
1178253609400958886,7814856426770804213,4
1178253609400958886,1469580151036142903,5
1179811069358633650,-6783772548752091658,1
1179811069358633650,-133139342397538859,2
1179811069358633650,-4029704725707465084,3
1179811069358633650,-6843047699859121724,4
1179811069358633650,-6156751702010469220,5
1199529879715590322,-6783772548752091658,1
1199529879715590322,8224860111193157980,2
1199529879715590322,-133139342397538859,3
1199529879715590322,-8208801367848627943,4
1199529879715590322,6044362651232258738,5
1200132673411527362,-6783772548752091658,1
1200132673411527362,3367026768872537336,2
1200132673411527362,-4029704725707465084,3
1200132673411527362,-1297580205670251233,4
1200132673411527362,-6843047699859121724,5
1202287501580555390,-6783772548752091658,1
1202287501580555390,-133139342397538859,2
1202287501580555390,6044362651232258738,3
1202287501580555390,7507067965574797372,4
1202287501580555390,2072448887839540892,5
1203596964328222768,7459643459148487877,1
1203596964328222768,8224860111193157980,2
1203596964328222768,-1663441888197894674,3
1203596964328222768,-635870441391555852,4
1203596964328222768,7013665235990336340,5
1234688818012827660,-6783772548752091658,1
1234688818012827660,-133139342397538859,2
1234688818012827660,-4029704725707465084,3
1234688818012827660,7507067965574797372,4
1234688818012827660,-2358756719610361882,5
1234962692819082604,-6783772548752091658,1
1234962692819082604,-133139342397538859,2
1234962692819082604,8224860111193157980,3
1234962692819082604,3367026768872537336,4
1234962692819082604,-2358756719610361882,5
1236849919205595112,6583734846225935852,1
1236849919205595112,8881733945001664941,2
1236849919205595112,-2069509552243850466,3
1236849919205595112,-2447632164766022033,4
1236849919205595112,3343368383976781910,5
1262852631026172055,-6783772548752091658,1
1262852631026172055,-4029704725707465084,2
1262852631026172055,-2358756719610361882,3
1262852631026172055,-8992803137960175254,4
1262852631026172055,-5011709367955107239,5
1280568515001234056,-133139342397538859,1
1280568515001234056,-4029704725707465084,2
1280568515001234056,-1297580205670251233,3
1280568515001234056,8224860111193157980,4
1280568515001234056,-2358756719610361882,5
1294815114730489475,4105873627900556540,1
1294815114730489475,8749720044741011597,2
1294815114730489475,5658521282502533116,3
1294815114730489475,-5488842573681626972,4
1294815114730489475,-2358756719610361882,5
1296936597887557880,-4029704725707465084,1
1296936597887557880,-2358756719610361882,2
1296936597887557880,3367026768872537336,3
1296936597887557880,7507067965574797372,4
1296936597887557880,1469580151036142903,5
1306495113310433590,8749720044741011597,1
1306495113310433590,5658521282502533116,2
1306495113310433590,-2358756719610361882,3
1306495113310433590,-8043889175123948305,4
1306495113310433590,-6783772548752091658,5
1311167471776689091,-6156751702010469220,1
1311167471776689091,8749720044741011597,2
1311167471776689091,-6783772548752091658,3
1311167471776689091,-133139342397538859,4
1311167471776689091,5658521282502533116,5
1314381940843524798,943818026930898372,1
1314381940843524798,3149164017776669829,2
1314381940843524798,2072448887839540892,3
1314381940843524798,-8949113594875411859,4
1314381940843524798,3180828616327439381,5
1317292353478724560,-4029704725707465084,1
1317292353478724560,-6783772548752091658,2
1317292353478724560,-4333957157636611418,3
1317292353478724560,-6843047699859121724,4
1317292353478724560,1469580151036142903,5
1328689979004101307,-6999287066519531005,1
1328689979004101307,-1630229587164086350,2
1328689979004101307,-6642751159620064055,3
1328689979004101307,826748584447376099,4
1328689979004101307,1348739322889189648,5
1350157763260786208,-14569272361926584,1
1350157763260786208,-7113155163062752691,2
1350157763260786208,1469580151036142903,3
1350157763260786208,7507067965574797372,4
1350157763260786208,-78066964941874046,5
1355612258071912541,-6783772548752091658,1
1355612258071912541,8224860111193157980,2
1355612258071912541,6044362651232258738,3
1355612258071912541,-133139342397538859,4
1355612258071912541,880612740433495828,5
1365060072341041043,2581138407738454418,1
1365060072341041043,7507067965574797372,2
1365060072341041043,1469580151036142903,3
1365060072341041043,-5148591903395022444,4
1365060072341041043,3367026768872537336,5
1367440638985257517,8749720044741011597,1
1367440638985257517,-4029704725707465084,2
1367440638985257517,5658521282502533116,3
1367440638985257517,-6156751702010469220,4
1367440638985257517,-133139342397538859,5
1374824663945909617,1469580151036142903,1
1374824663945909617,3367026768872537336,2
1374824663945909617,-6843047699859121724,3
1374824663945909617,-5920475612630001479,4
1374824663945909617,3660989387512978561,5
1375974404896880736,-8913397556833789413,1
1375974404896880736,-2167839778474325326,2
1375974404896880736,-5039153034159656707,3
1375974404896880736,-7034660627992927630,4
1375974404896880736,4817624205684040310,5
1377941589660984019,2581138407738454418,1
1377941589660984019,569574447134368517,2
1377941589660984019,-7113155163062752691,3
1377941589660984019,-4029704725707465084,4
1377941589660984019,-6728844082024523434,5
1378281876431540451,-7294716554902079523,1
1378281876431540451,3091351089612339864,2
1378281876431540451,-6156751702010469220,3
1378281876431540451,-2447632164766022033,4
1378281876431540451,-3302834510061927448,5
1384537990076119578,5338677278233757627,1
1384537990076119578,-8717945432162716060,2
1384537990076119578,-5736221996280340620,3
1384537990076119578,6031953227014493100,4
1384537990076119578,1356221992133852808,5
1402349278695678542,7507067965574797372,1
1402349278695678542,-4029704725707465084,2
1402349278695678542,6989198691754522425,3
1402349278695678542,-2358756719610361882,4
1402349278695678542,1469580151036142903,5
1417592850229997386,-8627051188605351707,1
1417592850229997386,569574447134368517,2
1417592850229997386,-6728844082024523434,3
1417592850229997386,-7294716554902079523,4
1417592850229997386,3367026768872537336,5
1420795029195403133,-5488842573681626972,1
1420795029195403133,4105873627900556540,2
1420795029195403133,5658521282502533116,3
1420795029195403133,-2358756719610361882,4
1420795029195403133,8749720044741011597,5
1425812563629692700,-2358756719610361882,1
1425812563629692700,4105873627900556540,2
1425812563629692700,8749720044741011597,3
1425812563629692700,-5571606607344218289,4
1425812563629692700,-5488842573681626972,5
1438835971184308490,-6783772548752091658,1
1438835971184308490,8224860111193157980,2
1438835971184308490,-133139342397538859,3
1438835971184308490,8586403905004879205,4
1438835971184308490,880612740433495828,5
1455185896278818838,-6840859460575237450,1
1455185896278818838,3608243634452078989,2
1455185896278818838,7520301770873472812,3
1455185896278818838,3375733407275108717,4
1455185896278818838,2032007496318616962,5
1462681248589415568,-4333957157636611418,1
1462681248589415568,-5920475612630001479,2
1462681248589415568,5854206600849997966,3
1462681248589415568,3367026768872537336,4
1462681248589415568,7814856426770804213,5
1473125618302310292,6044362651232258738,1
1473125618302310292,8224860111193157980,2
1473125618302310292,-4029704725707465084,3
1473125618302310292,-6783772548752091658,4
1473125618302310292,880612740433495828,5
1492042537097239970,9175693555063886126,1
1492042537097239970,1469580151036142903,2
1492042537097239970,-7113155163062752691,3
1492042537097239970,-5920475612630001479,4
1492042537097239970,569574447134368517,5
1493119272824026132,3367026768872537336,1
1493119272824026132,-4029704725707465084,2
1493119272824026132,-133139342397538859,3
1493119272824026132,-8208801367848627943,4
1493119272824026132,7814856426770804213,5
1495301668431157205,3367026768872537336,1
1495301668431157205,5854206600849997966,2
1495301668431157205,3495098006178009360,3
1495301668431157205,-8381230866408697127,4
1495301668431157205,-3040610224044779845,5
1498116869772772394,1469580151036142903,1
1498116869772772394,-4029704725707465084,2
1498116869772772394,2581138407738454418,3
1498116869772772394,-8627051188605351707,4
1498116869772772394,1356221992133852808,5
1513200556927676772,3367026768872537336,1
1513200556927676772,5854206600849997966,2
1513200556927676772,-4084394822880420062,3
1513200556927676772,-4333957157636611418,4
1513200556927676772,-6654470039478316910,5
1538315580625707373,1469580151036142903,1
1538315580625707373,2581138407738454418,2
1538315580625707373,-8208801367848627943,3
1538315580625707373,-6783772548752091658,4
1538315580625707373,-6156751702010469220,5
1539552466471655556,-4029704725707465084,1
1539552466471655556,-6783772548752091658,2
1539552466471655556,-133139342397538859,3
1539552466471655556,6044362651232258738,4
1539552466471655556,3367026768872537336,5
1552716327012883348,3170775058142440102,1
1552716327012883348,-7660505434580831027,2
1552716327012883348,-5848514031542611523,3
1552716327012883348,-1297580205670251233,4
1552716327012883348,-2314360211211303885,5
1560134519462672730,-6783772548752091658,1
1560134519462672730,-133139342397538859,2
1560134519462672730,1854874463930846880,3
1560134519462672730,-8208801367848627943,4
1560134519462672730,-6255158415883847921,5
1573057318153030747,-6783772548752091658,1
1573057318153030747,-2358756719610361882,2
1573057318153030747,8224860111193157980,3
1573057318153030747,-133139342397538859,4
1573057318153030747,5658521282502533116,5
1583464092462665913,-6783772548752091658,1
1583464092462665913,8224860111193157980,2
1583464092462665913,6044362651232258738,3
1583464092462665913,-133139342397538859,4
1583464092462665913,-1297580205670251233,5
1598729374254679339,-4029704725707465084,1
1598729374254679339,-6783772548752091658,2
1598729374254679339,-133139342397538859,3
1598729374254679339,880612740433495828,4
1598729374254679339,8586403905004879205,5
1623838599684589103,7507067965574797372,1
1623838599684589103,-4029704725707465084,2
1623838599684589103,-6156751702010469220,3
1623838599684589103,-133139342397538859,4
1623838599684589103,-6654470039478316910,5
1664519865534446095,-2314360211211303885,1
1664519865534446095,3170775058142440102,2
1664519865534446095,6044362651232258738,3
1664519865534446095,8224860111193157980,4
1664519865534446095,2719909253419802298,5
1671960877913596679,-4029704725707465084,1
1671960877913596679,1469580151036142903,2
1671960877913596679,6997620589258672675,3
1671960877913596679,-6783772548752091658,4
1671960877913596679,-8208801367848627943,5
1673026171377815127,-6783772548752091658,1
1673026171377815127,-1297580205670251233,2
1673026171377815127,4105873627900556540,3
1673026171377815127,-2358756719610361882,4
1673026171377815127,-4029704725707465084,5
1693920335354805642,3367026768872537336,1
1693920335354805642,1469580151036142903,2
1693920335354805642,-5920475612630001479,3
1693920335354805642,-4333957157636611418,4
1693920335354805642,5854206600849997966,5
1697979965458795260,-4029704725707465084,1
1697979965458795260,6044362651232258738,2
1697979965458795260,8224860111193157980,3
1697979965458795260,-133139342397538859,4
1697979965458795260,-1297580205670251233,5
1713887270044566468,2857117417189640073,1
1713887270044566468,-4029704725707465084,2
1713887270044566468,4761910285123871012,3
1713887270044566468,-8954346068661072425,4
1713887270044566468,-615912190028612956,5
1716230101302949859,-4029704725707465084,1
1716230101302949859,-6783772548752091658,2
1716230101302949859,-133139342397538859,3
1716230101302949859,943818026930898372,4
1716230101302949859,8224860111193157980,5
1720358903345561796,-4029704725707465084,1
1720358903345561796,-6783772548752091658,2
1720358903345561796,-8208801367848627943,3
1720358903345561796,2581138407738454418,4
1720358903345561796,-133139342397538859,5
1722265956540512475,-6783772548752091658,1
1722265956540512475,8224860111193157980,2
1722265956540512475,-133139342397538859,3
1722265956540512475,6044362651232258738,4
1722265956540512475,-1297580205670251233,5
1748162647671155552,-8208801367848627943,1
1748162647671155552,2072448887839540892,2
1748162647671155552,5238119115012015307,3
1748162647671155552,6615662748793536194,4
1748162647671155552,-5002383425685129595,5
1754215888246437356,-4029704725707465084,1
1754215888246437356,-133139342397538859,2
1754215888246437356,-2358756719610361882,3
1754215888246437356,-1297580205670251233,4
1754215888246437356,8224860111193157980,5
1757579228100504390,-6728844082024523434,1
1757579228100504390,-5813211845057621660,2
1757579228100504390,-7113155163062752691,3
1757579228100504390,3367026768872537336,4
1757579228100504390,7521700660190108859,5
1761626329244869141,-6843047699859121724,1
1761626329244869141,-4084394822880420062,2
1761626329244869141,4876769046116846438,3
1761626329244869141,4375556914674736641,4
1761626329244869141,2267321579404324900,5
1763748489948355015,3170775058142440102,1
1763748489948355015,-133139342397538859,2
1763748489948355015,-6783772548752091658,3
1763748489948355015,-1297580205670251233,4
1763748489948355015,-5848514031542611523,5
1766127404965083143,1469580151036142903,1
1766127404965083143,3660989387512978561,2
1766127404965083143,8869347744613364434,3
1766127404965083143,-4029704725707465084,4
1766127404965083143,569574447134368517,5
1766257854965201953,-4029704725707465084,1
1766257854965201953,-3040610224044779845,2
1766257854965201953,-6843047699859121724,3
1766257854965201953,-7518373517401484139,4
1766257854965201953,5854206600849997966,5
1771843275312644574,8224860111193157980,1
1771843275312644574,-6783772548752091658,2
1771843275312644574,1738052593226421681,3
1771843275312644574,-133139342397538859,4
1771843275312644574,-8992803137960175254,5
1774767834306888507,-133139342397538859,1
1774767834306888507,-6783772548752091658,2
1774767834306888507,8224860111193157980,3
1774767834306888507,-1297580205670251233,4
1774767834306888507,-4029704725707465084,5
1786687931570279432,8224860111193157980,1
1786687931570279432,-6783772548752091658,2
1786687931570279432,6044362651232258738,3
1786687931570279432,-133139342397538859,4
1786687931570279432,880612740433495828,5
1806521441217193155,-4029704725707465084,1
1806521441217193155,-6783772548752091658,2
1806521441217193155,6044362651232258738,3
1806521441217193155,-1297580205670251233,4
1806521441217193155,-133139342397538859,5
1811781596621121379,7507067965574797372,1
1811781596621121379,3367026768872537336,2
1811781596621121379,-5784991738549272379,3
1811781596621121379,-8948234514303933700,4
1811781596621121379,1469580151036142903,5
1842102772860934554,1469580151036142903,1
1842102772860934554,-6843047699859121724,2
1842102772860934554,-4145260601063545880,3
1842102772860934554,9175693555063886126,4
1842102772860934554,-8627051188605351707,5
1842608769658022800,1734266821019430183,1
1842608769658022800,1356221992133852808,2
1842608769658022800,2581138407738454418,3
1842608769658022800,-8159730897893673528,4
1842608769658022800,-8208801367848627943,5
1859286169611301842,5206308811707978799,1
1859286169611301842,-2584174137395076448,2
1859286169611301842,8926889915100214784,3
1859286169611301842,-5002383425685129595,4
1859286169611301842,2727743992157210358,5
1874422396201148365,-4029704725707465084,1
1874422396201148365,-6783772548752091658,2
1874422396201148365,8224860111193157980,3
1874422396201148365,6044362651232258738,4
1874422396201148365,-8208801367848627943,5
1877391915271243859,6909761382991856804,1
1877391915271243859,-7113155163062752691,2
1877391915271243859,-6643406494673362190,3
1877391915271243859,-502840688786875793,4
1877391915271243859,-686679025328909441,5
1878936421026687751,-6783772548752091658,1
1878936421026687751,8224860111193157980,2
1878936421026687751,6044362651232258738,3
1878936421026687751,-133139342397538859,4
1878936421026687751,880612740433495828,5
1895326251577378793,2072448887839540892,1
1895326251577378793,-5002383425685129595,2
1895326251577378793,2727743992157210358,3
1895326251577378793,-6783772548752091658,4
1895326251577378793,6044362651232258738,5
1899177452305284666,991271693336573226,1
1899177452305284666,8224860111193157980,2
1899177452305284666,-133139342397538859,3
1899177452305284666,4876769046116846438,4
1899177452305284666,-4278025512576376201,5
1899224753659027997,-4029704725707465084,1
1899224753659027997,1469580151036142903,2
1899224753659027997,7507067965574797372,3
1899224753659027997,3367026768872537336,4
1899224753659027997,-2358756719610361882,5
1900641639431585863,-6783772548752091658,1
1900641639431585863,-1297580205670251233,2
1900641639431585863,-4029704725707465084,3
1900641639431585863,-8208801367848627943,4
1900641639431585863,8224860111193157980,5
1904791658745350290,-6783772548752091658,1
1904791658745350290,5658521282502533116,2
1904791658745350290,8749720044741011597,3
1904791658745350290,4105873627900556540,4
1904791658745350290,-5488842573681626972,5
1908339160857512799,991271693336573226,1
1908339160857512799,6044362651232258738,2
1908339160857512799,-2314360211211303885,3
1908339160857512799,1990052153136096105,4
1908339160857512799,1738052593226421681,5
1915826476552544131,7507067965574797372,1
1915826476552544131,1469580151036142903,2
1915826476552544131,-4029704725707465084,3
1915826476552544131,-4333957157636611418,4
1915826476552544131,3367026768872537336,5
1929981821863611546,-6783772548752091658,1
1929981821863611546,8224860111193157980,2
1929981821863611546,-133139342397538859,3
1929981821863611546,6044362651232258738,4
1929981821863611546,-2358756719610361882,5
1949009070102523745,-5920475612630001479,1
1949009070102523745,-6843047699859121724,2
1949009070102523745,-6728844082024523434,3
1949009070102523745,-8627051188605351707,4
1949009070102523745,2581138407738454418,5
1955391843391686864,-7564569805639737618,1
1955391843391686864,-6590819806697898649,2
1955391843391686864,-6872546942144599345,3
1955391843391686864,1796618361228441836,4
1955391843391686864,1469580151036142903,5
1960539917229374622,-6783772548752091658,1
1960539917229374622,-4029704725707465084,2
1960539917229374622,8224860111193157980,3
1960539917229374622,2072448887839540892,4
1960539917229374622,1738052593226421681,5
1961095124655762515,1734266821019430183,1
1961095124655762515,-8208801367848627943,2
1961095124655762515,5293701842202310496,3
1961095124655762515,1356221992133852808,4
1961095124655762515,2581138407738454418,5
1962800348704770740,-6783772548752091658,1
1962800348704770740,-5571606607344218289,2
1962800348704770740,7087600436874507849,3
1962800348704770740,1469580151036142903,4
1962800348704770740,8483892789913825147,5
1989391720504671111,-1999468346928419252,1
1989391720504671111,1024145536490998555,2
1989391720504671111,-1573329182923097618,3
1989391720504671111,-548976469460064550,4
1989391720504671111,-7113155163062752691,5
2002083152443772042,-6783772548752091658,1
2002083152443772042,6044362651232258738,2
2002083152443772042,-1297580205670251233,3
2002083152443772042,-8208801367848627943,4
2002083152443772042,1738052593226421681,5
2007115637217432151,-5843518165523212471,1
